amount,bv_number,hour,intensity,load,minute,month,point,precip,red_day,speed,temp,weekday
2,7,1,0,80,73,7,8,0,0,14,18,2
7,7,1,0,80,78,7,8,0,0,16,18,2
1,5,1,0,90,79,7,9,0,0,9,18,2
0,5,1,0,80,80,7,8,0,0,14,18,2
7,5,1,0,80,76,7,8,0,0,13,18,2
0,7,1,0,70,77,7,7,0,0,21,18,2
8,7,1,0,80,77,7,8,0,0,19,18,2
1,7,1,0,80,80,7,8,0,0,17,18,2
3,7,1,0,80,80,7,8,0,0,19,18,2
2,7,1,0,70,79,7,7,0,0,21,18,2
4,7,1,0,80,79,7,8,0,0,17,18,2
3,7,1,0,80,81,7,8,0,0,13,18,2
2,7,1,0,80,80,7,8,0,0,14,18,2
0,7,1,0,80,81,7,8,0,0,16,18,2
0,7,1,0,90,81,7,9,0,0,8,18,2
4,5,1,0,90,81,7,9,0,0,10,18,2
9,7,1,0,80,81,7,8,0,0,11,18,2
0,7,1,0,80,81,7,8,0,0,12,18,2
4,7,1,0,80,82,7,8,0,0,11,18,2
2,7,1,0,80,82,7,8,0,0,19,18,2
2,7,1,0,80,82,7,8,0,0,16,18,2
0,7,1,0,70,82,7,7,0,0,21,18,2
1,5,1,0,90,82,7,9,0,0,9,18,2
1,7,1,0,80,83,7,8,0,0,17,18,2
2,5,1,0,90,84,7,9,0,0,8,18,2
4,5,1,0,90,85,7,9,0,0,6,18,2
4,5,1,0,80,83,7,8,0,0,11,18,2
2,7,1,0,80,83,7,8,0,0,11,18,2
0,7,1,0,80,86,7,8,0,0,11,18,2
0,5,1,0,90,87,7,9,0,0,9,18,2
7,5,1,0,80,84,7,8,0,0,17,18,2
0,7,1,0,90,84,7,9,0,0,8,18,2
1,7,1,0,80,89,7,8,0,0,16,18,2
3,7,1,0,80,88,7,8,0,0,17,18,2
4,7,1,0,80,88,7,8,0,0,15,18,2
0,7,1,0,80,92,7,8,0,0,18,18,2
1,7,1,0,80,92,7,8,0,0,17,18,2
6,7,1,0,80,92,7,8,0,0,15,18,2
0,7,1,0,80,96,7,8,0,0,12,18,2
0,7,1,0,80,96,7,8,0,0,11,18,2
2,7,1,0,80,97,7,8,0,0,11,18,2
1,7,1,0,90,97,7,9,0,0,6,18,2
1,7,1,0,90,99,7,9,0,0,8,18,2
3,7,1,0,50,113,7,5,0,0,31,18,2
6,6,1,0,30,113,7,3,0,0,46,18,2
9,6,1,0,30,113,7,3,0,0,41,18,2
5,6,1,0,30,113,7,3,0,0,41,18,2
2,6,1,0,30,113,7,3,0,0,41,18,2
4,6,1,0,30,114,7,3,0,0,43,18,2
0,6,1,0,30,114,7,3,0,0,43,18,2
9,6,1,0,30,114,7,3,0,0,42,18,2
3,6,1,0,30,114,7,3,0,0,42,18,2
9,6,1,0,30,114,7,3,0,0,42,18,2
4,6,1,0,30,114,7,3,0,0,41,18,2
1,6,1,0,40,115,7,4,0,0,40,18,2
3,6,1,0,30,115,7,3,0,0,41,18,2
6,6,1,0,30,115,7,3,0,0,41,18,2
6,6,1,0,30,115,7,3,0,0,43,18,2
12,6,1,0,30,115,7,3,0,0,41,18,2
1,6,1,0,30,115,7,3,0,0,41,18,2
2,6,1,0,40,116,7,4,0,0,39,18,2
1,6,1,0,40,116,7,4,0,0,37,18,2
4,6,1,0,50,116,7,5,0,0,35,18,2
10,6,1,0,50,116,7,5,0,0,33,18,2
7,6,1,0,50,116,7,5,0,0,31,18,2
9,6,1,0,60,116,7,6,0,0,30,18,2
7,6,1,0,60,117,7,6,0,0,30,18,2
5,6,1,0,60,117,7,6,0,0,30,18,2
10,6,1,0,60,117,7,6,0,0,28,18,2
0,6,1,0,60,117,7,6,0,0,29,18,2
3,6,1,0,60,117,7,6,0,0,27,18,2
1,6,1,0,60,117,7,6,0,0,27,18,2
14,6,1,0,60,118,7,6,0,0,28,18,2
5,6,1,0,60,118,7,6,0,0,28,18,2
2,6,1,0,60,118,7,6,0,0,30,18,2
3,6,1,0,50,118,7,5,0,0,31,18,2
2,6,1,0,50,118,7,5,0,0,34,18,2
10,6,1,0,50,118,7,5,0,0,35,18,2
9,6,1,0,40,119,7,4,0,0,36,18,2
5,6,1,0,40,119,7,4,0,0,38,18,2
4,6,1,0,40,119,7,4,0,0,37,18,2
2,6,1,0,40,119,7,4,0,0,37,18,2
5,6,1,0,40,119,7,4,0,0,37,18,2
12,6,1,0,40,119,7,4,0,0,37,18,2
1,6,2,0,40,120,7,4,0,0,37,21,2
6,6,2,0,40,120,7,4,0,0,36,21,2
5,6,2,0,40,120,7,4,0,0,37,21,2
6,6,2,0,40,120,7,4,0,0,36,21,2
0,6,2,0,40,120,7,4,0,0,36,21,2
2,6,2,0,40,120,7,4,0,0,36,21,2
1,6,2,0,50,121,7,5,0,0,35,21,2
2,6,2,0,50,121,7,5,0,0,32,21,2
6,6,2,0,50,121,7,5,0,0,31,21,2
3,6,2,0,50,121,7,5,0,0,31,21,2
6,6,2,0,50,121,7,5,0,0,31,21,2
4,6,2,0,60,121,7,6,0,0,30,21,2
5,6,2,0,60,122,7,6,0,0,30,21,2
7,6,2,0,50,122,7,5,0,0,33,21,2
6,6,2,0,50,122,7,5,0,0,32,21,2
2,6,2,0,50,122,7,5,0,0,32,21,2
3,6,2,0,50,138,7,5,0,0,33,21,2
1,6,2,0,60,138,7,6,0,0,26,21,2
3,6,2,0,60,139,7,6,0,0,28,21,2
8,6,2,0,60,139,7,6,0,0,30,21,2
2,6,2,0,60,152,7,6,0,0,30,21,2
2,5,2,0,80,153,7,8,0,0,12,21,2
0,5,2,0,80,154,7,8,0,0,11,21,2
0,5,2,0,100,155,7,10,0,0,4,21,2
0,5,2,0,80,160,7,8,0,0,15,21,2
3,5,2,0,80,161,7,8,0,0,12,21,2
4,5,2,0,90,162,7,9,0,0,8,21,2
3,5,2,0,90,167,7,9,0,0,9,21,2
1,5,2,0,90,168,7,9,0,0,10,21,2
0,5,2,0,90,169,7,9,0,0,9,21,2
0,5,3,0,90,183,7,9,0,0,7,24,2
0,5,3,0,100,184,7,10,0,0,5,24,2
0,5,3,0,90,185,7,9,0,0,7,24,2
0,5,3,0,100,186,7,10,0,0,1,24,2
0,5,3,0,100,187,7,10,0,0,1,24,2
2,5,3,0,90,188,7,9,0,0,9,24,2
2,5,3,0,80,189,7,8,0,0,13,24,2
0,5,3,0,100,193,7,10,0,0,2,24,2
0,5,3,0,90,194,7,9,0,0,9,24,2
0,5,3,0,100,195,7,10,0,0,1,24,2
2,5,3,0,90,196,7,9,0,0,9,24,2
1,5,3,0,100,197,7,10,0,0,5,24,2
10,5,3,0,80,198,7,8,0,0,11,24,2
1,5,3,0,90,199,7,9,0,0,7,24,2
1,7,3,0,80,199,7,8,0,0,14,24,2
0,5,3,0,80,199,7,8,0,0,17,24,2
0,7,3,0,80,199,7,8,0,0,13,24,2
5,7,3,0,70,200,7,7,0,0,22,24,2
2,7,3,0,70,200,7,7,0,0,25,24,2
3,7,3,0,70,200,7,7,0,0,25,24,2
0,7,3,0,70,200,7,7,0,0,25,24,2
0,7,3,0,70,200,7,7,0,0,23,24,2
2,7,3,0,60,200,7,6,0,0,26,24,2
3,5,3,0,90,200,7,9,0,0,6,24,2
0,7,3,0,80,201,7,8,0,0,18,24,2
8,7,3,0,80,201,7,8,0,0,11,24,2
0,7,3,0,80,201,7,8,0,0,13,24,2
0,7,3,0,80,201,7,8,0,0,13,24,2
0,7,3,0,80,201,7,8,0,0,13,24,2
0,7,3,0,80,201,7,8,0,0,13,24,2
3,5,3,0,90,201,7,9,0,0,9,24,2
0,7,3,0,80,202,7,8,0,0,12,24,2
6,7,3,0,80,202,7,8,0,0,15,24,2
1,5,3,0,90,202,7,9,0,0,9,24,2
0,7,3,0,80,202,7,8,0,0,11,24,2
0,7,3,0,90,202,7,9,0,0,7,24,2
3,7,3,0,80,202,7,8,0,0,11,24,2
2,7,3,0,80,202,7,8,0,0,11,24,2
2,7,3,0,80,203,7,8,0,0,12,24,2
1,7,3,0,90,203,7,9,0,0,10,24,2
0,7,3,0,90,203,7,9,0,0,9,24,2
0,7,3,0,90,203,7,9,0,0,9,24,2
2,7,3,0,80,203,7,8,0,0,12,24,2
2,7,3,0,90,203,7,9,0,0,10,24,2
0,5,3,0,100,203,7,10,0,0,1,24,2
3,7,3,0,80,204,7,8,0,0,14,24,2
3,7,3,0,80,204,7,8,0,0,14,24,2
2,7,3,0,80,204,7,8,0,0,14,24,2
1,7,3,0,80,204,7,8,0,0,14,24,2
3,7,3,0,90,204,7,9,0,0,8,24,2
0,7,3,0,90,204,7,9,0,0,6,24,2
0,5,3,0,100,204,7,10,0,0,1,24,2
0,7,3,0,100,205,7,10,0,0,1,24,2
1,7,3,0,100,205,7,10,0,0,0,24,2
0,7,3,0,100,205,7,10,0,0,0,24,2
3,7,3,0,90,205,7,9,0,0,6,24,2
0,7,3,0,90,205,7,9,0,0,6,24,2
0,7,3,0,90,205,7,9,0,0,6,24,2
1,5,3,0,90,205,7,9,0,0,8,24,2
2,7,3,0,90,206,7,9,0,0,7,24,2
0,7,3,0,90,206,7,9,0,0,7,24,2
2,7,3,0,90,206,7,9,0,0,7,24,2
2,7,3,0,100,206,7,10,0,0,1,24,2
0,7,3,0,100,206,7,10,0,0,1,24,2
1,7,3,0,100,206,7,10,0,0,3,24,2
0,5,3,0,100,206,7,10,0,0,4,24,2
4,7,3,0,100,207,7,10,0,0,3,24,2
0,7,3,0,90,207,7,9,0,0,8,24,2
2,7,3,0,90,207,7,9,0,0,8,24,2
3,7,3,0,90,207,7,9,0,0,8,24,2
0,7,3,0,90,207,7,9,0,0,10,24,2
0,7,3,0,90,207,7,9,0,0,9,24,2
3,5,3,0,90,207,7,9,0,0,7,24,2
0,7,3,0,90,208,7,9,0,0,7,24,2
0,7,3,0,100,208,7,10,0,0,3,24,2
0,7,3,0,100,210,7,10,0,0,4,24,2
0,7,3,0,100,211,7,10,0,0,5,24,2
0,5,3,0,100,211,7,10,0,0,1,24,2
0,7,3,0,90,212,7,9,0,0,8,24,2
0,5,3,0,90,208,7,9,0,0,7,24,2
0,7,3,0,100,208,7,10,0,0,3,24,2
1,7,3,0,100,208,7,10,0,0,3,24,2
0,7,3,0,100,208,7,10,0,0,2,24,2
2,7,3,0,100,208,7,10,0,0,2,24,2
0,5,3,0,100,209,7,10,0,0,5,24,2
0,7,3,0,100,209,7,10,0,0,4,24,2
1,7,3,0,100,209,7,10,0,0,4,24,2
0,7,3,0,100,209,7,10,0,0,4,24,2
1,7,3,0,100,209,7,10,0,0,2,24,2
0,7,3,0,100,209,7,10,0,0,1,24,2
0,5,3,0,100,209,7,10,0,0,2,24,2
1,7,3,0,100,210,7,10,0,0,0,24,2
0,7,3,0,100,210,7,10,0,0,5,24,2
0,7,3,0,100,210,7,10,0,0,5,24,2
3,7,3,0,100,210,7,10,0,0,5,24,2
0,5,3,0,90,210,7,9,0,0,8,24,2
0,7,3,0,100,210,7,10,0,0,5,24,2
0,7,3,0,100,211,7,10,0,0,5,24,2
0,7,3,0,100,213,7,10,0,0,1,24,2
0,5,3,0,100,212,7,10,0,0,2,24,2
0,7,3,0,80,211,7,8,0,0,16,24,2
0,7,3,0,80,212,7,8,0,0,18,24,2
0,7,3,0,90,212,7,9,0,0,8,24,2
0,7,3,0,90,213,7,9,0,0,10,24,2
0,7,3,0,90,213,7,9,0,0,7,24,2
7,7,3,0,100,213,7,10,0,0,2,24,2
0,7,3,0,90,213,7,9,0,0,9,24,2
0,7,3,0,90,214,7,9,0,0,9,24,2
0,7,3,0,90,213,7,9,0,0,9,24,2
0,7,3,0,90,214,7,9,0,0,9,24,2
0,7,3,0,100,214,7,10,0,0,1,24,2
0,7,3,0,90,214,7,9,0,0,6,24,2
0,7,3,0,100,214,7,10,0,0,0,24,2
0,5,3,0,100,214,7,10,0,0,2,24,2
0,7,3,0,100,214,7,10,0,0,0,24,2
0,7,3,0,100,215,7,10,0,0,0,24,2
0,7,3,0,100,215,7,10,0,0,0,24,2
0,5,3,0,100,215,7,10,0,0,3,24,2
0,7,3,0,100,215,7,10,0,0,0,24,2
0,7,3,0,100,215,7,10,0,0,0,24,2
0,7,3,0,100,215,7,10,0,0,0,24,2
0,7,3,0,100,215,7,10,0,0,2,24,2
2,7,3,0,100,216,7,10,0,0,0,24,2
5,7,3,0,100,216,7,10,0,0,2,24,2
0,7,3,0,100,216,7,10,0,0,2,24,2
0,7,3,0,100,216,7,10,0,0,2,24,2
0,7,3,0,100,216,7,10,0,0,2,24,2
0,7,3,0,100,216,7,10,0,0,2,24,2
0,5,3,0,100,216,7,10,0,0,0,24,2
0,7,3,0,100,217,7,10,0,0,1,24,2
0,7,3,0,100,217,7,10,0,0,1,24,2
0,7,3,0,100,217,7,10,0,0,1,24,2
0,7,3,0,100,217,7,10,0,0,0,24,2
0,7,3,0,100,217,7,10,0,0,0,24,2
0,7,3,0,100,217,7,10,0,0,0,24,2
0,5,3,0,100,217,7,10,0,0,5,24,2
0,7,3,0,100,218,7,10,0,0,0,24,2
0,7,3,0,100,218,7,10,0,0,0,24,2
0,7,3,0,100,218,7,10,0,0,0,24,2
0,7,3,0,100,218,7,10,0,0,4,24,2
1,7,3,0,100,218,7,10,0,0,2,24,2
0,5,3,0,100,218,7,10,0,0,2,24,2
2,7,3,0,100,219,7,10,0,0,4,24,2
0,7,3,0,90,219,7,9,0,0,8,24,2
1,7,3,0,90,219,7,9,0,0,9,24,2
0,7,3,0,90,219,7,9,0,0,9,24,2
2,7,3,0,80,219,7,8,0,0,11,24,2
1,7,3,0,80,219,7,8,0,0,11,24,2
5,5,3,0,90,219,7,9,0,0,8,24,2
1,7,3,0,80,220,7,8,0,0,14,24,2
5,7,3,0,80,220,7,8,0,0,12,24,2
0,7,3,0,80,220,7,8,0,0,16,24,2
0,7,3,0,80,220,7,8,0,0,16,24,2
0,7,3,0,80,220,7,8,0,0,11,24,2
0,5,3,0,80,220,7,8,0,0,11,24,2
0,7,3,0,90,221,7,9,0,0,10,24,2
2,7,3,0,90,221,7,9,0,0,7,24,2
0,7,3,0,100,221,7,10,0,0,5,24,2
0,7,3,0,100,221,7,10,0,0,5,24,2
0,7,3,0,100,221,7,10,0,0,5,24,2
0,7,3,0,100,221,7,10,0,0,5,24,2
3,5,3,0,90,221,7,9,0,0,8,24,2
0,7,3,0,100,222,7,10,0,0,5,24,2
2,7,3,0,100,222,7,10,0,0,1,24,2
1,7,3,0,100,222,7,10,0,0,4,24,2
0,7,3,0,100,222,7,10,0,0,4,24,2
2,7,3,0,100,222,7,10,0,0,4,24,2
0,7,3,0,90,222,7,9,0,0,6,24,2
2,5,3,0,80,223,7,8,0,0,11,24,2
0,7,3,0,100,223,7,10,0,0,5,24,2
0,7,3,0,100,222,7,10,0,0,2,24,2
0,7,3,0,90,223,7,9,0,0,6,24,2
0,7,3,0,100,223,7,10,0,0,5,24,2
0,7,3,0,100,223,7,10,0,0,2,24,2
4,5,3,0,80,223,7,8,0,0,12,24,2
0,7,3,0,100,224,7,10,0,0,0,24,2
4,5,3,0,90,224,7,9,0,0,8,24,2
0,7,3,0,100,223,7,10,0,0,4,24,2
0,7,3,0,100,225,7,10,0,0,1,24,2
0,5,3,0,100,224,7,10,0,0,1,24,2
0,7,3,0,90,224,7,9,0,0,8,24,2
0,7,3,0,90,226,7,9,0,0,8,24,2
0,5,3,0,100,224,7,10,0,0,1,24,2
0,7,3,0,90,227,7,9,0,0,8,24,2
0,5,3,0,100,224,7,10,0,0,0,24,2
3,7,3,0,80,228,7,8,0,0,11,24,2
0,5,3,0,100,225,7,10,0,0,1,24,2
0,7,3,0,90,225,7,9,0,0,9,24,2
1,7,3,0,90,225,7,9,0,0,6,24,2
3,7,3,0,90,229,7,9,0,0,6,24,2
0,5,3,0,100,226,7,10,0,0,4,24,2
0,7,3,0,100,225,7,10,0,0,2,24,2
2,7,3,0,90,230,7,9,0,0,6,24,2
0,5,3,0,90,228,7,9,0,0,6,24,2
0,7,3,0,100,231,7,10,0,0,0,24,2
2,5,3,0,80,228,7,8,0,0,11,24,2
0,7,3,0,100,232,7,10,0,0,0,24,2
0,5,3,0,90,228,7,9,0,0,6,24,2
0,7,3,0,100,229,7,10,0,0,0,24,2
0,7,3,0,100,228,7,10,0,0,0,24,2
0,7,3,0,100,229,7,10,0,0,0,24,2
0,7,3,0,100,233,7,10,0,0,0,24,2
5,5,3,0,90,234,7,9,0,0,9,24,2
0,5,3,0,100,230,7,10,0,0,0,24,2
0,7,3,0,90,235,7,9,0,0,6,24,2
3,5,3,0,80,231,7,8,0,0,13,24,2
0,7,3,0,100,231,7,10,0,0,4,24,2
0,7,3,0,100,232,7,10,0,0,4,24,2
0,7,3,0,90,232,7,9,0,0,9,24,2
1,7,3,0,80,236,7,8,0,0,12,24,2
0,5,3,0,100,235,7,10,0,0,3,24,2
0,7,3,0,100,237,7,10,0,0,0,24,2
0,5,3,0,90,235,7,9,0,0,6,24,2
0,7,3,0,100,236,7,10,0,0,0,24,2
0,7,3,0,100,237,7,10,0,0,4,24,2
0,7,3,0,100,238,7,10,0,0,4,24,2
0,5,3,0,100,239,7,10,0,0,5,24,2
1,5,3,0,100,237,7,10,0,0,5,24,2
0,7,3,0,100,237,7,10,0,0,0,24,2
0,7,4,0,100,240,7,10,0,0,2,26,2
0,5,4,0,100,241,7,10,0,0,4,26,2
0,5,3,0,80,238,7,8,0,0,12,24,2
0,7,3,0,80,238,7,8,0,0,19,24,2
0,7,4,0,90,242,7,9,0,0,9,26,2
0,5,3,0,90,238,7,9,0,0,7,24,2
1,7,4,0,80,243,7,8,0,0,15,26,2
2,5,3,0,90,239,7,9,0,0,8,24,2
0,7,3,0,90,239,7,9,0,0,8,24,2
0,7,4,0,100,244,7,10,0,0,4,26,2
0,5,4,0,90,242,7,9,0,0,7,26,2
1,7,4,0,80,242,7,8,0,0,17,26,2
0,7,4,0,80,245,7,8,0,0,14,26,2
1,5,4,0,90,246,7,9,0,0,8,26,2
0,5,4,0,90,243,7,9,0,0,8,26,2
0,7,4,0,80,243,7,8,0,0,17,26,2
8,7,4,0,70,244,7,7,0,0,22,26,2
3,7,4,0,80,243,7,8,0,0,15,26,2
0,7,4,0,80,247,7,8,0,0,13,26,2
0,5,4,0,100,244,7,10,0,0,3,26,2
0,7,4,0,90,248,7,9,0,0,9,26,2
0,5,4,0,100,246,7,10,0,0,3,26,2
0,7,4,0,100,246,7,10,0,0,5,26,2
2,7,4,0,100,249,7,10,0,0,3,26,2
0,5,4,0,100,247,7,10,0,0,3,26,2
0,7,4,0,100,246,7,10,0,0,4,26,2
0,7,4,0,100,250,7,10,0,0,4,26,2
1,5,4,0,90,247,7,9,0,0,6,26,2
0,7,4,0,90,251,7,9,0,0,7,26,2
1,5,4,0,100,248,7,10,0,0,5,26,2
0,7,4,0,90,252,7,9,0,0,7,26,2
0,5,4,0,90,248,7,9,0,0,7,26,2
0,7,4,0,100,248,7,10,0,0,1,26,2
0,7,4,0,100,249,7,10,0,0,1,26,2
0,7,4,0,90,253,7,9,0,0,8,26,2
1,5,4,0,90,249,7,9,0,0,8,26,2
0,7,4,0,90,249,7,9,0,0,8,26,2
0,7,4,0,90,254,7,9,0,0,8,26,2
0,5,4,0,90,255,7,9,0,0,6,26,2
0,5,4,0,100,252,7,10,0,0,3,26,2
0,7,4,0,100,256,7,10,0,0,0,26,2
5,5,4,0,80,252,7,8,0,0,11,26,2
0,7,4,0,100,252,7,10,0,0,2,26,2
0,7,4,0,100,252,7,10,0,0,0,26,2
0,7,4,0,100,257,7,10,0,0,0,26,2
0,5,4,0,100,252,7,10,0,0,1,26,2
0,7,4,0,100,253,7,10,0,0,0,26,2
0,7,4,0,100,258,7,10,0,0,0,26,2
3,5,4,0,90,256,7,9,0,0,10,26,2
0,7,4,0,100,256,7,10,0,0,5,26,2
0,7,4,0,90,259,7,9,0,0,6,26,2
0,5,4,0,90,257,7,9,0,0,6,26,2
0,7,4,0,100,260,7,10,0,0,1,26,2
1,5,4,0,90,257,7,9,0,0,6,26,2
0,7,4,0,100,261,7,10,0,0,3,26,2
2,5,4,0,80,257,7,8,0,0,13,26,2
3,7,4,0,100,257,7,10,0,0,0,26,2
2,7,4,0,90,257,7,9,0,0,6,26,2
1,7,4,0,90,258,7,9,0,0,6,26,2
0,7,4,0,100,262,7,10,0,0,3,26,2
1,5,4,0,90,258,7,9,0,0,10,26,2
0,7,4,0,90,263,7,9,0,0,9,26,2
4,5,4,0,80,261,7,8,0,0,14,26,2
0,7,4,0,90,261,7,9,0,0,7,26,2
0,7,4,0,100,262,7,10,0,0,4,26,2
5,7,4,0,90,264,7,9,0,0,6,26,2
1,5,4,0,100,261,7,10,0,0,5,26,2
0,7,4,0,100,265,7,10,0,0,4,26,2
0,5,4,0,90,262,7,9,0,0,7,26,2
8,7,4,0,100,262,7,10,0,0,1,26,2
2,7,4,0,90,266,7,9,0,0,8,26,2
0,5,4,0,100,267,7,10,0,0,3,26,2
0,5,4,0,100,263,7,10,0,0,1,26,2
0,7,4,0,90,263,7,9,0,0,8,26,2
0,7,4,0,100,263,7,10,0,0,5,26,2
0,7,4,0,100,268,7,10,0,0,4,26,2
1,5,4,0,90,264,7,9,0,0,6,26,2
0,7,4,0,90,264,7,9,0,0,6,26,2
2,7,4,0,100,264,7,10,0,0,5,26,2
3,7,4,0,90,269,7,9,0,0,7,26,2
0,5,4,0,90,268,7,9,0,0,7,26,2
0,7,4,0,100,268,7,10,0,0,0,26,2
1,7,4,0,100,270,7,10,0,0,0,26,2
0,5,4,0,90,268,7,9,0,0,8,26,2
5,7,4,0,100,269,7,10,0,0,0,26,2
0,7,4,0,100,271,7,10,0,0,4,26,2
4,5,4,0,80,270,7,8,0,0,12,26,2
0,7,4,0,80,269,7,8,0,0,11,26,2
0,7,4,0,80,272,7,8,0,0,11,26,2
5,5,4,0,80,270,7,8,0,0,14,26,2
0,7,4,0,90,271,7,9,0,0,6,26,2
0,7,4,0,80,273,7,8,0,0,12,26,2
0,5,4,0,100,271,7,10,0,0,3,26,2
0,7,4,0,90,274,7,9,0,0,7,26,2
0,5,4,0,90,271,7,9,0,0,7,26,2
0,7,4,0,90,275,7,9,0,0,7,26,2
2,5,4,0,90,271,7,9,0,0,10,26,2
3,7,4,0,90,271,7,9,0,0,7,26,2
6,7,4,0,80,272,7,8,0,0,11,26,2
0,7,4,0,90,276,7,9,0,0,9,26,2
0,5,4,0,80,272,7,8,0,0,15,26,2
0,7,4,0,90,272,7,9,0,0,9,26,2
1,7,4,0,100,277,7,10,0,0,0,26,2
0,5,4,0,100,278,7,10,0,0,1,26,2
1,5,4,0,100,275,7,10,0,0,3,26,2
0,7,4,0,90,275,7,9,0,0,6,26,2
3,7,4,0,100,279,7,10,0,0,4,26,2
0,5,4,0,100,276,7,10,0,0,5,26,2
0,7,4,0,90,280,7,9,0,0,6,26,2
0,5,4,0,100,281,7,10,0,0,3,26,2
0,5,4,0,100,277,7,10,0,0,3,26,2
0,7,4,0,80,278,7,8,0,0,14,26,2
0,7,4,0,80,282,7,8,0,0,15,26,2
1,5,4,0,90,279,7,9,0,0,8,26,2
2,7,4,0,100,280,7,10,0,0,1,26,2
6,7,4,0,90,280,7,9,0,0,8,26,2
0,7,4,0,90,283,7,9,0,0,9,26,2
1,5,4,0,90,280,7,9,0,0,7,26,2
0,7,4,0,100,284,7,10,0,0,5,26,2
0,5,4,0,90,281,7,9,0,0,6,26,2
1,7,4,0,90,281,7,9,0,0,6,26,2
0,7,4,0,90,285,7,9,0,0,6,26,2
0,5,4,0,90,282,7,9,0,0,6,26,2
1,7,4,0,100,282,7,10,0,0,4,26,2
1,7,4,0,100,286,7,10,0,0,5,26,2
0,5,4,0,80,283,7,8,0,0,13,26,2
1,7,4,0,80,283,7,8,0,0,11,26,2
0,7,4,0,80,287,7,8,0,0,16,26,2
0,5,4,0,100,284,7,10,0,0,5,26,2
0,7,4,0,90,283,7,9,0,0,6,26,2
0,7,4,0,80,288,7,8,0,0,11,26,2
0,5,4,0,90,285,7,9,0,0,7,26,2
2,7,4,0,90,286,7,9,0,0,6,26,2
10,7,4,0,90,289,7,9,0,0,6,26,2
0,5,4,0,100,287,7,10,0,0,4,26,2
0,7,4,0,90,287,7,9,0,0,8,26,2
6,7,4,0,70,287,7,7,0,0,23,26,2
5,7,4,0,80,290,7,8,0,0,12,26,2
3,5,4,0,90,291,7,9,0,0,10,26,2
6,5,4,0,90,288,7,9,0,0,9,26,2
7,7,4,0,60,288,7,6,0,0,26,26,2
0,7,4,0,70,288,7,7,0,0,22,26,2
0,7,4,0,80,292,7,8,0,0,16,26,2
2,5,4,0,90,291,7,9,0,0,6,26,2
0,7,4,0,100,293,7,10,0,0,3,26,2
0,5,4,0,100,291,7,10,0,0,1,26,2
1,7,4,0,90,291,7,9,0,0,10,26,2
1,7,4,0,90,294,7,9,0,0,10,26,2
3,5,4,0,80,291,7,8,0,0,11,26,2
0,7,4,0,90,295,7,9,0,0,8,26,2
2,5,4,0,80,292,7,8,0,0,19,26,2
6,7,4,0,80,291,7,8,0,0,12,26,2
0,7,4,0,90,292,7,9,0,0,6,26,2
0,7,4,0,80,292,7,8,0,0,11,26,2
1,7,4,0,80,296,7,8,0,0,13,26,2
3,5,4,0,100,293,7,10,0,0,2,26,2
0,7,4,0,80,295,7,8,0,0,11,26,2
1,7,4,0,100,297,7,10,0,0,5,26,2
8,5,4,0,90,295,7,9,0,0,9,26,2
0,7,4,0,100,295,7,10,0,0,1,26,2
2,7,4,0,80,298,7,8,0,0,11,26,2
0,5,4,0,90,296,7,9,0,0,6,26,2
1,7,4,0,90,295,7,9,0,0,9,26,2
0,7,4,0,80,296,7,8,0,0,13,26,2
3,7,4,0,80,299,7,8,0,0,12,26,2
0,5,4,0,90,296,7,9,0,0,7,26,2
3,7,4,0,80,297,7,8,0,0,14,26,2
2,7,5,0,80,300,7,8,0,0,15,25,2
2,5,4,0,100,297,7,10,0,0,5,26,2
0,7,4,0,80,297,7,8,0,0,11,26,2
0,7,5,0,90,301,7,9,0,0,9,25,2
0,5,4,0,100,298,7,10,0,0,4,26,2
0,7,4,0,80,298,7,8,0,0,11,26,2
3,7,4,0,90,298,7,9,0,0,6,26,2
0,7,5,0,80,302,7,8,0,0,11,25,2
4,5,4,0,90,299,7,9,0,0,10,26,2
1,7,5,0,100,300,7,10,0,0,4,25,2
0,7,5,0,90,303,7,9,0,0,9,25,2
0,5,4,0,100,299,7,10,0,0,0,26,2
3,7,5,0,90,301,7,9,0,0,7,25,2
0,7,5,0,100,300,7,10,0,0,0,25,2
0,7,5,0,100,304,7,10,0,0,1,25,2
1,5,5,0,90,301,7,9,0,0,7,25,2
0,7,5,0,100,301,7,10,0,0,0,25,2
0,7,5,0,100,305,7,10,0,0,0,25,2
0,5,5,0,90,302,7,9,0,0,9,25,2
0,7,5,0,100,302,7,10,0,0,0,25,2
0,7,5,0,100,306,7,10,0,0,0,25,2
1,5,5,0,90,303,7,9,0,0,6,25,2
10,7,5,0,90,303,7,9,0,0,9,25,2
1,7,5,0,90,307,7,9,0,0,7,25,2
1,5,5,0,80,303,7,8,0,0,16,25,2
0,7,5,0,80,304,7,8,0,0,13,25,2
0,7,5,0,90,304,7,9,0,0,6,25,2
0,7,5,0,100,308,7,10,0,0,4,25,2
0,5,5,0,100,306,7,10,0,0,1,25,2
0,7,5,0,90,306,7,9,0,0,8,25,2
2,7,5,0,100,309,7,10,0,0,5,25,2
0,5,5,0,90,307,7,9,0,0,7,25,2
0,7,5,0,90,306,7,9,0,0,9,25,2
0,7,5,0,90,308,7,9,0,0,9,25,2
2,7,5,0,80,310,7,8,0,0,15,25,2
0,5,5,0,80,307,7,8,0,0,12,25,2
